file,mylabel
2025-10_cdfAngers_r1_EricBenichou_i6_b0.png,6
2025-10_vbc_r1_JamesMcNaughtan_i166_b0.png,6
2025-05_hsbtMarseille_main-r2_MauduitEric_i18_b0.png,0
2026-05_hsbtMarseille_main-r4_MichelHileyan_i50_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i161_b0.png,6
2025-05_hsbtMarseille_or-r2_BaudryThierry_i48_b0.png,0
2026-05_hsbtMarseille_main-r4_MichelHileyan_i17_b1.png,2
2025-11_hsbtParis_r2_StephaneCheneviere_i52_b0.png,6
2025-05_hsbtMarseille_main-r2_MauduitEric_i101_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i274_b1.png,2
2025-11_hsbtParis_r3_MarieAnneJeannel_i96_b0.png,4
2025-11_hsbtParis_r3_FredericPicot_i151_b1.png,5
2025-05_hsbtMarseille_main-r2_MauduitEric_i176_b1.png,0
2025-11_hsbtParis_r1_PhilippeLevasseur_i8_b1.png,5
2025-11_hsbtParis_r1_PhilippeLevasseur_i3_b0.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i83_b0.png,1
2025-11_hsbtParis_r4_NicolasJully_i187_b1.png,6
2025-05_hsbtMarseille_main-r2_MauduitEric_i177_b0.png,0
hsbtMars2025-main-r1_i40_b1.png,0
2026-05_hsbtMarseille_main-r4_MichelHileyan_i85_b0.png,0
2025-05_hsbtMarseille_or-r1_HanotinDenis_i6_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i104_b0.png,5
2025-05_hsbtMarseille_or-r1_HanotinDenis_i83_b0.png,0
2025-11_hsbtParis_r4_NicolasJully_i96_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i70_b1.png,0
2025-11_hsbtParis_r3_FredericPicot_i221_b1.png,5
2025-11_hsbtParis_r4_NicolasJully_i106_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i179_b1.png,6
2025-10_cdfAngers_r1_EricBenichou_i111_b0.png,6
2025-11_hsbtParis_r3_FredericPicot_i125_b0.png,5
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i76_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i168_b1.png,5
2025-05_hsbtMarseille_or-r2_BaudryThierry_i62_b0.png,5
2025-10_vbc_r1_JamesMcNaughtan_i230_b0.png,0
hsbtMars2025-main-r1_i45_b1.png,2
2025-11_hsbtParis_r1_PhilippeLevasseur_i15_b0.png,0
hsbtMars2025-main-r1_i127_b0.png,3
2025-05_hsbtMarseille_or-r1_HanotinDenis_i52_b0.png,0
2025-11_hsbtParis_r3_FredericPicot_i208_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i20_b0.png,0
2026-05_hsbtMarseille_main-r5_TristanRemille_i31_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i131_b0.png,6
2025-11_hsbtParis_r4_NicolasJully_i103_b0.png,5
2026-05_hsbtMarseille_main-r4_MichelHileyan_i106_b1.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i2_b0.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i126_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i116_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i191_b1.png,1
2025-05_hsbtMarseille_main-r2_MauduitEric_i178_b0.png,0
2025-11_hsbtParis_r3_FredericPicot_i8_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i262_b0.png,5
2025-05_hsbtMarseille_main-r2_MauduitEric_i21_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i26_b1.png,0
2025-11_hsbtParis_r3_FredericPicot_i235_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i350_b0.png,1
2025-11_hsbtParis_r4_NicolasJully_i222_b0.png,0
2025-05_hsbtMarseille_or-r1_HanotinDenis_i9_b0.png,6
2025-05_hsbtMarseille_or-r1_HanotinDenis_i142_b1.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i171_b0.png,3
2025-05_hsbtMarseille_or-r1_HanotinDenis_i78_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i17_b1.png,0
2026-05_hsbtMarseille_main-r5_TristanRemille_i24_b0.png,0
2025-11_hsbtParis_r4_NicolasJully_i241_b0.png,1
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i87_b0.png,3
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i37_b1.png,5
2025-05_hsbtMarseille_main-r1_PavicevicNina_i118_b0.png,6
2025-11_hsbtParis_r4_NicolasJully_i219_b0.png,0
hsbtMars2025-main-r1_i35_b1.png,0
hsbtMars2025-main-r1_i183_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i153_b0.png,3
2026-05_hsbtMarseille_main-r5_TristanRemille_i58_b0.png,2
2025-05_hsbtMarseille_or-r1_HanotinDenis_i52_b1.png,1
2025-11_hsbtParis_r3_MarieAnneJeannel_i290_b0.png,0
hsbtMars2025-main-r1_i140_b1.png,4
2025-11_hsbtParis_r3_FredericPicot_i147_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i46_b0.png,6
2025-05_hsbtMarseille_or-r2_BaudryThierry_i43_b1.png,0
2025-11_hsbtParis_r3_FredericPicot_i7_b1.png,0
2025-11_hsbtParis_r3_FredericPicot_i6_b0.png,6
2025-11_hsbtParis_r3_MarieAnneJeannel_i73_b0.png,5
2025-05_hsbtMarseille_main-r1_PavicevicNina_i207_b1.png,0
2025-11_hsbtParis_r4_NicolasJully_i248_b0.png,5
2025-11_hsbtParis_r2_StephaneCheneviere_i191_b0.png,0
2025-10_vbc_r1_JamesMcNaughtan_i175_b0.png,4
2025-10_vbc_r1_JamesMcNaughtan_i350_b1.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i23_b0.png,0
2026-05_hsbtMarseille_main-r4_MichelHileyan_i50_b0.png,0
2025-10_cdfAngers_r1_EricBenichou_i112_b0.png,6
2025-11_hsbtParis_r4_NicolasJully_i95_b0.png,1
2025-05_hsbtMarseille_main-r2_MauduitEric_i10_b1.png,0
2025-11_hsbtParis_r4_NicolasJully_i270_b1.png,0
2025-11_hsbtParis_r1_PhilippeLevasseur_i118_b0.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i11_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i112_b1.png,2
2025-05_hsbtMarseille_main-r1_PavicevicNina_i49_b1.png,0
2025-11_hsbtParis_r3_FredericPicot_i95_b0.png,0
2025-11_hsbtParis_r1_PhilippeLevasseur_i31_b1.png,1
2025-11_hsbtParis_r3_FredericPicot_i4_b0.png,6
2025-10_vbc_r1_JamesMcNaughtan_i180_b0.png,6
2026-05_hsbtMarseille_main-r5_TristanRemille_i13_b0.png,3
2025-05_hsbtMarseille_main-r1_PavicevicNina_i170_b0.png,3
2025-05_hsbtMarseille_main-r2_MauduitEric_i17_b0.png,0
hsbtMars2025-main-r1_i143_b0.png,1
2025-11_hsbtParis_r4_NicolasJully_i10_b0.png,0
2025-10_cdfAngers_r1_EricBenichou_i75_b0.png,0
2025-05_hsbtMarseille_or-r1_HanotinDenis_i74_b1.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i163_b1.png,5
hsbtMars2025-main-r1_i18_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i70_b0.png,2
2026-05_hsbtMarseille_main-r5_TristanRemille_i72_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i151_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i271_b1.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i59_b0.png,3
2026-05_hsbtMarseille_main-r5_TristanRemille_i6_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i48_b0.png,0
2025-11_hsbtParis_r3_FredericPicot_i235_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i186_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i396_b0.png,3
2025-10_cdfAngers_r1_EricBenichou_i67_b0.png,0
2025-11_hsbtParis_r1_PhilippeLevasseur_i217_b1.png,5
hsbtMars2025-main-r1_i34_b0.png,6
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i12_b0.png,0
2025-05_hsbtMarseille_or-r1_HanotinDenis_i130_b0.png,0
2025-10_cdfAngers_r1_EricBenichou_i75_b1.png,5
2026-05_hsbtMarseille_main-r4_MichelHileyan_i60_b1.png,0
2026-05_hsbtMarseille_main-r4_MichelHileyan_i24_b0.png,3
hsbtMars2025-main-r1_i95_b0.png,1
2025-10_vbc_r1_JamesMcNaughtan_i106_b0.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i167_b1.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i90_b0.png,4
2025-05_hsbtMarseille_or-r1_HanotinDenis_i120_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i2_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i92_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i11_b0.png,4
2026-05_hsbtMarseille_main-r4_MichelHileyan_i55_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i94_b1.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i100_b0.png,0
hsbtMars2025-main-r1_i140_b0.png,0
2025-11_hsbtParis_r3_FredericPicot_i22_b0.png,5
2025-11_hsbtParis_r1_PhilippeLevasseur_i137_b0.png,4
2025-11_hsbtParis_r2_StephaneCheneviere_i217_b1.png,6
2025-10_vbc_r1_JamesMcNaughtan_i88_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i122_b0.png,0
2026-05_hsbtMarseille_main-r5_TristanRemille_i23_b0.png,0
2025-10_cdfAngers_r1_EricBenichou_i33_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i88_b0.png,3
2025-11_hsbtParis_r3_MarieAnneJeannel_i91_b0.png,3
2025-11_hsbtParis_r3_FredericPicot_i7_b0.png,6
2025-05_hsbtMarseille_main-r2_MauduitEric_i147_b1.png,4
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i38_b1.png,5
2025-11_hsbtParis_r3_FredericPicot_i3_b0.png,6
2025-05_hsbtMarseille_main-r1_PavicevicNina_i159_b0.png,2
hsbtMars2025-main-r1_i190_b0.png,2
2025-05_hsbtMarseille_or-r1_HanotinDenis_i113_b0.png,0
2025-11_hsbtParis_r4_NicolasJully_i66_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i223_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i33_b1.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i82_b1.png,6
2025-11_hsbtParis_r3_MarieAnneJeannel_i290_b1.png,2
2025-11_hsbtParis_r2_StephaneCheneviere_i53_b1.png,5
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i114_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i211_b1.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i259_b1.png,1
2025-11_hsbtParis_r2_StephaneCheneviere_i99_b1.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i18_b1.png,6
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i4_b0.png,0
2025-05_hsbtMarseille_or-r1_HanotinDenis_i135_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i93_b0.png,5
2025-10_vbc_r1_JamesMcNaughtan_i400_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i348_b0.png,1
2025-05_hsbtMarseille_main-r1_PavicevicNina_i135_b0.png,0
2025-11_hsbtParis_r4_NicolasJully_i21_b0.png,4
2026-05_hsbtMarseille_main-r4_MichelHileyan_i107_b1.png,0
2025-10_cdfAngers_r1_EricBenichou_i66_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i81_b0.png,0
2025-05_hsbtMarseille_or-r1_HanotinDenis_i142_b0.png,0
2026-05_hsbtMarseille_main-r5_TristanRemille_i11_b0.png,5
2025-11_hsbtParis_r2_StephaneCheneviere_i186_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i107_b0.png,3
2025-11_hsbtParis_r4_NicolasJully_i263_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i272_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i31_b0.png,5
2025-05_hsbtMarseille_main-r2_MauduitEric_i39_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i76_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i91_b0.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i105_b0.png,3
2025-05_hsbtMarseille_or-r1_HanotinDenis_i20_b0.png,6
2025-05_hsbtMarseille_or-r2_BaudryThierry_i156_b0.png,0
2025-10_vbc_r1_JamesMcNaughtan_i175_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i168_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i204_b0.png,1
2025-11_hsbtParis_r3_MarieAnneJeannel_i127_b0.png,2
hsbtMars2025-main-r1_i216_b1.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i154_b1.png,3
2025-05_hsbtMarseille_or-r1_HanotinDenis_i97_b1.png,6
2025-11_hsbtParis_r1_PhilippeLevasseur_i195_b0.png,3
2025-10_vbc_r1_JamesMcNaughtan_i114_b1.png,0
2025-11_hsbtParis_r4_NicolasJully_i150_b0.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i88_b1.png,6
2025-10_cdfAngers_r1_EricBenichou_i69_b1.png,0
2025-11_hsbtParis_r4_NicolasJully_i92_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i101_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i136_b0.png,4
2025-05_hsbtMarseille_main-r2_MauduitEric_i101_b1.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i75_b0.png,3
2025-11_hsbtParis_r4_NicolasJully_i105_b1.png,3
2025-05_hsbtMarseille_or-r1_HanotinDenis_i23_b0.png,0
2025-11_hsbtParis_r1_PhilippeLevasseur_i126_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i33_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i135_b0.png,0
2026-05_hsbtMarseille_main-r5_TristanRemille_i23_b1.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i7_b0.png,6
2025-11_hsbtParis_r1_PhilippeLevasseur_i41_b1.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i246_b1.png,3
hsbtMars2025-main-r1_i71_b0.png,0
hsbtMars2025-main-r1_i44_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i178_b1.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i13_b0.png,0
2025-10_cdfAngers_r1_EricBenichou_i23_b1.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i143_b1.png,3
2025-05_hsbtMarseille_main-r1_PavicevicNina_i59_b0.png,4
2025-05_hsbtMarseille_main-r2_MauduitEric_i4_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i166_b0.png,6
2025-05_hsbtMarseille_main-r1_PavicevicNina_i236_b0.png,0
2025-10_cdfAngers_r1_EricBenichou_i65_b0.png,0
2026-05_hsbtMarseille_main-r4_MichelHileyan_i54_b0.png,6
2025-11_hsbtParis_r3_FredericPicot_i145_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i60_b1.png,0
hsbtMars2025-main-r1_i42_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i167_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i240_b1.png,0
2025-10_cdfAngers_r1_EricBenichou_i4_b1.png,0
hsbtMars2025-main-r1_i18_b1.png,1
2025-05_hsbtMarseille_or-r1_HanotinDenis_i145_b0.png,3
2025-05_hsbtMarseille_main-r1_PavicevicNina_i6_b0.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i9_b0.png,0
2025-11_hsbtParis_r1_PhilippeLevasseur_i12_b0.png,0
2025-11_hsbtParis_r4_NicolasJully_i270_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i192_b0.png,2
2026-05_hsbtMarseille_main-r5_TristanRemille_i30_b1.png,0
2025-05_hsbtMarseille_or-r2_BaudryThierry_i136_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i232_b0.png,0
2025-11_hsbtParis_r5_NicolasPaoli_i69_b1.png,3
2025-05_hsbtMarseille_main-r2_MauduitEric_i186_b0.png,4
2025-11_hsbtParis_r5_NicolasPaoli_i83_b1.png,1
2025-10_cdfAngers_r1_EricBenichou_i9_b1.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i220_b1.png,1
2025-05_hsbtMarseille_or-r1_HanotinDenis_i76_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i93_b0.png,0
hsbtMars2025-main-r1_i216_b0.png,0
2025-10_vbc_r1_JamesMcNaughtan_i314_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i119_b0.png,5
2025-05_hsbtMarseille_main-r1_PavicevicNina_i243_b0.png,0
hsbtMars2025-main-r1_i131_b0.png,6
hsbtMars2025-main-r1_i146_b0.png,0
2025-11_hsbtParis_r2_StephaneCheneviere_i85_b1.png,3
2025-11_hsbtParis_r4_NicolasJully_i229_b0.png,0
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i62_b0.png,2
hsbtMars2025-main-r1_i13_b0.png,5
2025-05_hsbtMarseille_main-r2_MauduitEric_i176_b0.png,5
2025-05_hsbtMarseille_main-r2_MauduitEric_i179_b0.png,5
2025-05_hsbtMarseille_or-r3_GalleGuillaume_i78_b0.png,1
2025-11_hsbtParis_r3_MarieAnneJeannel_i225_b0.png,1
2025-05_hsbtMarseille_or-r2_BaudryThierry_i35_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i142_b0.png,0
2025-11_hsbtParis_r3_FredericPicot_i152_b0.png,0
2025-11_hsbtParis_r4_NicolasJully_i222_b1.png,4
2025-05_hsbtMarseille_or-r1_HanotinDenis_i3_b0.png,0
2025-05_hsbtMarseille_or-r1_HanotinDenis_i83_b1.png,4
2025-11_hsbtParis_r3_FredericPicot_i153_b0.png,5
2025-11_hsbtParis_r2_StephaneCheneviere_i66_b1.png,0
2025-10_vbc_r1_JamesMcNaughtan_i157_b0.png,6
2025-05_hsbtMarseille_or-r2_BaudryThierry_i24_b0.png,0
2025-10_vbc_r1_JamesMcNaughtan_i106_b1.png,0
2025-05_hsbtMarseille_main-r1_PavicevicNina_i50_b0.png,0
2025-05_hsbtMarseille_main-r2_MauduitEric_i75_b0.png,5
2025-10_cdfAngers_r1_EricBenichou_i70_b0.png,0
2025-11_hsbtParis_r3_MarieAnneJeannel_i314_b0.png,2
